gene	ERE_LA	MEL_LA	SAN_LA	SEC_LA	SIM_LA	SUZ_LA
Afg3l2_OG0010913	75.2040857367649	68.7730107588663	52.3256815975545	68.3535203796976	60.5833049537399	61.0049079681075
aft_OG0006080	22.1121621486394	19.2918578693115	15.3760837276893	17.065228828878	31.0108010617124	28.2389379445245
Afti_OG0005567	7.08864737168439	10.2587890943895	9.38738160145335	7.51742926432921	14.7462590450819	8.0174766345308
Ag5r_OG0008212	117.58015396431	83.1249172478282	883.758456779054	340.190143094489	258.310074108482	192.616556233521
AGBE_OG0007237	97.6457351325135	72.6598699555763	139.038642017768	136.435010848222	71.4388816538216	57.7748273617211
AgmNAT_OG0001753	6.10072896588424	4.04419282585575	5.37477663049453	2.53025132704807	4.34495434324093	13.3091449312456
ago_OG0010530	38.1029145005078	42.2734990898746	32.1741370481664	35.2834587103282	69.4871903008168	43.6209018407688
AGO1_OG0007307	18.9786136247468	59.8620740554661	30.0713557616866	18.853477832802	35.2675353776763	37.6178791023325
Agpat1_OG0008448	8.68924489924388	5.16923944837767	7.14533588527576	2.98464084459652	6.2531879493094	3.49260023662736
Agpat2_OG0003465	8.25701620833598	11.0639375313095	37.3819236450408	17.9824677393361	11.6837181730908	4.3134972215508
Agpat3_OG0004018	58.016518007178	46.7590743056287	62.6687177876036	65.5365215054804	65.8797187690644	75.2635412001269
Agpat4_OG0004019_OG0	4.73473691207762	3.35753806993516	4.48962470840906	11.5570500239398	2.84378688115608	3.05022688318734
Agps_OG0002932	5.80707806739797	3.1429590022213	3.96426264366212	4.93574780578572	4.70660403852138	3.20175216439439
agt_OG0001016_OG0	2.59343968173159	8.27383445550609	4.61427833602787	11.2650734346684	26.9369716464745	12.327083501817
Agxt_OG0007723	5.0968826194746	17.8168679112718	12.5630231976664	32.0552593130542	8.20177392776144	13.8200196125698
Ahcy_OG0001195_OG0	130.884018200444	108.94261896822	105.096184216823	147.42677391762	176.332076881288	142.2785741284
AhcyL1_OG0011110	46.3981304288758	48.7672085115281	43.4319490784875	47.5440524606527	65.5424436896644	39.5964282665913
AIF_OG0001225	25.7462181384415	28.0537952165624	19.4986361444863	26.5179921381453	29.9736948172869	19.4730544626686
AIMP1_OG0007108	104.876817765697	64.418225553174	59.5393080623578	65.4099321502664	76.3751173770247	74.133925649683
AIMP2_OG0009977	50.0949347008902	58.7665841902407	45.1391005301248	55.6525908697235	58.6970086348842	41.23121188968
AIMP3_OG0005998	53.3573574671187	63.0668704367022	66.910494070808	81.7618232354606	69.3577828647144	50.0814670278103
Ak1_OG0010829	79.5782906618357	53.7750758573318	69.5814877664847	76.2902033676405	15.8158689124802	62.0888809184104
Ak3_OG0005467	38.4016589966526	54.2763740793922	38.999498770592	84.079052604454	52.542448560408	33.2341360089689
Ak6_OG0007201	23.5873302132673	26.8393392804385	21.5046096185375	22.4852398174345	26.4196152169045	19.6116590591362
Akh_OG0010512	19.3826710136503	12.2471997844932	18.9630240587142	57.8855567319915	34.4426740597366	23.644868335015
akirin_OG0010441	218.764073349727	379.527423591637	210.767439839166	241.835188519655	403.080984451355	141.583989524385
Akr1B_OG0001292	106.381531087278	92.3252073548488	143.192779562158	200.544212345335	78.4896662984402	91.9291481152066
Akt_OG0005415	73.307179260565	76.4889414942243	60.2153940492207	58.7159659484611	92.1811975887552	102.83788397011
al_OG0008749	17.1565137691733	24.2925443801954	10.3117728753857	10.142074962558	26.3003505029866	9.38808856140053
Aladin_OG0007570	25.5648553766062	25.488505427306	20.4009563589534	23.5757457457401	33.1456976285062	26.2228526660974
AlaRS_OG0003477	128.561603374381	128.171575205174	111.167030746897	118.870180055496	147.329482002391	131.3431792111
AlaRS-m_OG0010596	18.049715465227	15.3330476480329	14.8712169832068	15.9171826307609	16.800380391348	15.8027566301978
Alas_OG0006853	73.3434982089413	80.9239502387889	90.1240355826117	75.1144977352638	77.7063491218348	74.281714038107
alc_OG0006389	40.7958982175141	36.878982589397	36.7644584480769	32.1157082195164	47.5559860910189	37.3829987751304
Ald1_OG0005647	1552.20745521553	1556.15922746627	2153.91671204392	2263.49937287431	1113.3857908449	1965.1749057577
Aldh_OG0003615	91.3395029295444	144.129947691691	153.948593746252	212.968620625642	75.8144778762855	104.735269660794
Aldh-III-PP_OG0006742	25.731540882379	27.9933380510666	22.219763349355	28.1228215040287	35.9922006179038	32.6935606234646
Aldh7A1_OG0003841_OG0	5.48552554039561	16.5993516942789	17.5911058016729	23.4645721864307	15.8752145240454	14.2693355167942
Alg-2_OG0001588_OG0	78.7445563982346	78.2568098092733	64.1541736387299	73.8278932197578	71.1607271261656	54.5387374031511
Alg10_OG0000709_OG0	24.8560083925938	27.083383607361	20.3772672361175	22.3733397327179	38.556218165833	23.2083766792325
Alg11_OG0012170	33.6308352530577	40.8154809007028	33.3806630192861	28.4254280478529	36.2389977160061	34.7858869748052
Alg12_OG0004562	34.7756054472327	34.0373015286171	50.5600204457669	44.3538652157772	34.8026764282199	56.8242723070403
Alg14_OG0001194_OG0	14.7569128575668	13.5942824446425	12.1800238512829	2.34938623695676	3.59521082263604	29.5614937690405
Alg2_OG0010641	51.9378943066878	30.2322911124604	49.7278351607794	33.9819425478709	36.5606301159452	51.572304791343
Alg3_OG0003012	9.76097706054305	12.4913128606624	17.600096486534	7.84473602521437	12.7660336226921	5.96949172358488
Alg3_OG0006966	19.4384463270304	20.1982113824977	25.1042162262423	19.4965464151471	21.152088997015	20.2085800997631
Alg7_OG0001281	35.8401961954138	25.9350597427188	31.2463508942602	27.8259502081477	34.4063439001833	11.1097239943655
Alg7_OG0003790	18.8201946105548	13.4726045665371	18.0289357768332	11.6468121944655	15.2058860355125	17.8608492142004
Alg9_OG0005173	28.5531094587964	24.1586982486826	33.1653775834259	25.1436234080005	40.9508456848705	30.2162632102593
Alh_OG0004317	7.95566265539483	10.7239118440854	8.57983614878154	5.38433828854623	17.7156141805155	9.00715823083013
Alh_OG0004319	4.84194722509297	4.0459689632959	3.09056146179355	4.44942310445934	7.92166885439716	6.35677837344878
Alh_OG0011430	32.3884508367552	39.5605953171091	49.847974274155	20.0337454086264	52.6652641032983	28.4665712253099
alien_OG0009301	68.2238141570603	67.0044280164986	54.8629903014494	52.2033645948795	64.5154778091633	47.5592986996166
ALiX_OG0005343	118.028478457378	83.670285070838	75.5212135361774	87.5354940824168	118.153948888858	43.059573292663
Alk_OG0006414	15.0351112741239	11.4323368961873	14.6299610237769	8.39940395490734	15.4450633286504	13.6966822456449
Alp1_OG0010289	117.883506628454	19.261525227594	48.8091680486446	52.7108808952009	107.229511484161	72.0677398499127
Alp12_OG0003717	6.90420460144161	5.55060578349247	7.80120946310321	10.0681611814131	9.65412068925454	9.47520083381198
alph_OG0005113	28.7307730709126	33.1875255623393	25.7747890162356	30.7013771170407	41.685749909352	30.0143560045416
alpha-Catr_OG0006852	2.23623620015995	3.33138402981932	4.79320402385868	6.07182987248321	8.32305877558691	2.82607930013549
alpha-Est1_OG0004357	2.70549012952717	8.95587255383468	6.72295955739649	6.5684352584691	2.54912175948273	3.71480638276063
alpha-Est10_OG0004350	13.9580995921192	7.54155696345441	7.65737436494948	1.75548367755655	3.04913776249513	3.31682862709821
alpha-Est2_OG0000314	3.52690758637668	31.7638306185972	7.8650421691862	23.8655133992302	9.51496171862996	2.27884260686347
alpha-Est3_OG0004356	19.4712035417189	22.0952904812801	15.5715783846363	20.8840103779586	13.976785179933	2.18422667666604
alpha-Est7_OG0001351	24.4960353077605	26.7738961809871	32.2336021875759	46.9002858806776	21.0431597904452	56.9808092969013
alpha-Est8_OG0004352	3.50417328138729	1.27846294695697	1.72953204542819	2.17526364010778	1.77816129268571	2.23628667268409
alpha-Est9_OG0004351	27.5782191831764	30.4309490906475	29.6129836443266	30.5769047048581	31.6634318514831	8.12278860712741
alpha-Man-Ia_OG0003130	17.9997533297543	18.2362240528309	9.72113547718672	8.18686402545384	26.72365196216	30.9044734367402
alpha-Man-Ia_OG0003131	5.45954421693487	10.068014898882	4.46813837732907	15.4456322313624	9.62378176621504	1.48879115450088
alpha-Man-Ia-PP_OG0001168	4.63710888667234	4.55101475221067	4.93721309746305	4.95073047127034	6.360159713265	4.43733605448902
alpha-Man-Ib_OG0005087	22.0435607165437	28.5960758431505	20.7567123114492	23.0954536798018	31.3839143861944	26.2917388369381
alpha-Man-IIa_OG0004878	23.2495125016671	25.5676975770478	27.5672715235476	26.3863636661366	47.4410624491116	36.9427088721389
alpha-Man-IIb_OG0005229	6.45624392719487	2.90925157328525	2.7784408094192	7.82669650490763	12.9876320623931	2.85409485193543
alpha-PheRS_OG0008296	84.7553574777993	78.9482538801942	74.6783209198702	76.3191469736349	80.0169989448581	72.1762656221005
alpha-Spec_OG0011040	125.505693990753	123.030352604001	165.577054556877	118.416858737602	161.474119883436	168.634330876748
alpha4GT1_OG0000948	21.1940829396727	20.5905653436897	20.9574737407328	32.1248795257878	38.9297756716162	16.040263863565
alphaCOP_OG0011275	128.477870708996	119.689240921173	105.965006083817	85.6176713511628	119.259442786356	96.089904886435
alphaSnap_OG0010384	71.8452889758756	61.4687299216316	65.2443814926449	53.0812084636053	75.4192738017378	51.0209485411127
Alr_OG0008278	24.8751988785352	20.8786802179991	20.2479096186541	19.9925532156403	21.2618461639401	25.3927813295217
alrm_OG0002498	15.4080316167917	9.38968137438816	17.8309366841648	21.3269707974743	14.6134172732581	14.6614476736881
Als2_OG0009863	16.2826133142624	18.2255755401193	12.7599968251419	12.5618703279421	21.733173699059	11.0118316125381
alt_OG0004894	113.058342755511	162.963002053517	102.496901391384	96.7352316333378	207.479816950116	125.022649443886
Ama_OG0002112	64.9346552011008	59.3096988176648	89.4535248141676	84.2989664974185	176.295777035426	62.4018464245337
Amacr_OG0009433	11.282631043398	21.3660390468693	12.8059011759623	16.5599432675014	17.2779677104121	12.0386202047096
AMPdeam_OG0008245	68.6517419213855	25.8345119928372	24.7462892173472	19.5889070927947	49.558615622504	23.7091714621034
Amph_OG0007204	10.0519058921761	8.8480646612047	14.1180578450585	10.6052938241118	8.37137548909169	13.7730660211497
AMPKalpha_OG0001698	111.92035450045	76.946475608121	84.8841149792939	72.2951858487576	95.5632545003322	79.2258187594522
Amun_OG0008385	150.230804288194	201.640113481103	142.732642290051	155.928810421573	245.574525675948	152.984329249379
amx_OG0007575	16.0970126914297	10.8974297032908	13.0212698499635	15.6032955653125	19.0529522710725	6.05041452128067
ana_OG0006403	7.89589510110559	8.50294940877114	6.93110764166796	4.46800965423845	6.84459970650579	3.90688299735672
ana1_OG0002269	13.0173047232855	15.4619216851535	10.4878251664584	11.6462738560248	21.6566562161075	14.6348001076261
ana2_OG0007120	18.3441073793181	10.8929005773786	11.1757552100623	10.1337189533658	12.1759696345526	8.67891499917081
ana3_OG0006194	4.00971987657256	7.96987609269692	5.10578426338662	5.32953470158436	9.94242948134516	6.585720328491
Ance-3_OG0001891_OG0	14.3575917081211	13.6475992101498	9.83563970327238	17.8527481189327	7.9678008619682	5.24801957470506
Ance-3_OG0009407	6.05612291687916	15.0441823442352	5.33927706797637	18.0818170127586	6.71934273131377	5.61367085866659
Ance-4_OG0006406	14.2268532003157	18.4240421683015	22.7152748423278	21.9686425990155	9.03028924169811	13.2734515444387
Ance-5_OG0005870	6.88114231061244	4.76825667928062	4.56573576078548	5.35258850299589	8.07460144441943	15.392101995627
anchor_OG0010100	6.94359520815614	5.8859199042003	4.49793044749554	7.26709800932635	13.5586355040843	9.74998340444097
Ank2-PU_OG0010460	12.6207493078564	13.5295239230056	19.9466413164793	15.1829476022503	6.93201780913357	23.8644912209537
Ankle2_OG0000780	25.2396158069475	28.8520713528614	16.7425685519735	20.9024280951489	37.6041445310734	31.3220922670422
anox_OG0007490	90.100037123768	165.82529682422	101.380890877629	160.829095071241	150.753648393395	114.520143754389
antdh_OG0008007	36.3499141173288	62.3124296627584	36.8764505479533	3.86601931042508	6.76352860397083	38.8887559911521
Antp_OG0002113	4.01621787902768	5.33125657800221	4.2547942319356	4.58330279688452	5.53857029810808	3.30633046279603
