"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"CG9356_OG0000852_OG0",616.533583342866,-6.52877554169112,0.326267199583475,-20.0105176065078,1.55149208656867e-76,1.3840719859544e-73,-6.52877554169112,4.45993636838786e-89,4.37653555829901e-86,-6.49715047707111,9.25994811545296e-62,1.55149208656867e-76,1.3840719859544e-73,TRUE,TRUE,TRUE,FALSE
"Akap200_OG0000367_OG0",16813.6812028046,-13.3834037268494,0.69749572581964,-19.1877931741049,1.76924686580835e-76,1.44680162451477e-73,-13.3834037268494,4.68099454425865e-82,3.28104281877216e-79,-13.3107025434007,8.7357179909878e-68,1.76924686580835e-76,1.44680162451477e-73,TRUE,TRUE,TRUE,FALSE
"Rpt3R_OG0004561",424.50293491654,-6.62684609536629,0.342900722799447,-19.3258446388349,1.0525425903171e-71,7.94507726060134e-69,-6.62684609536629,3.25610857113134e-83,2.45786103142399e-80,-6.58884616823373,6.16768778415185e-58,1.0525425903171e-71,7.94507726060134e-69,TRUE,TRUE,TRUE,FALSE
"Tsp42Ee_OG0000474_OG0",7030.58980775076,-12.6765983602427,0.713589699150285,-17.7645478561945,1.37847535335198e-65,9.662127601745e-63,-12.6765983602427,1.33007596042631e-70,8.15752212478962e-68,-12.5961531381552,1.2277893958028e-57,1.37847535335198e-65,9.662127601745e-63,TRUE,TRUE,TRUE,FALSE
"CG42668_OG0002379_OG0",2096.51545377807,-2.57742813062187,0.130861779007071,-19.6958053770812,4.7220467188777e-57,3.08916296348979e-54,-2.57742813062187,2.34242054752083e-86,1.91551440273516e-83,-2.56399840126373,3.77012769094981e-31,4.7220467188777e-57,3.08916296348979e-54,TRUE,TRUE,TRUE,FALSE
"Cyp12e1_OG0000853_OG0",620.045324676366,4.4272713076041,0.247474478526634,17.8898096238543,5.16120681637085e-57,3.16543265556545e-54,4.4272713076041,1.41591262292012e-71,9.26290037914341e-69,4.40160022494559,3.72360963444589e-41,5.16120681637085e-57,3.16543265556545e-54,TRUE,TRUE,FALSE,TRUE
"Mbs_OG0003883_OG0",2433.59422149353,-10.2830550139089,0.617358653308244,-16.6565333761908,7.4160627374983e-57,4.28081315547475e-54,-10.2830550139089,2.71300630239913e-62,1.47904060252459e-59,-10.2192966832669,1.37998518270527e-48,7.4160627374983e-57,4.28081315547475e-54,TRUE,TRUE,TRUE,FALSE
"NO66_OG0000686_OG0",1008.43218617663,-8.80929886236542,0.537695373654855,-16.3834380840704,3.57037242260143e-54,1.94644803238821e-51,-8.80929886236542,2.51137416680713e-60,1.23220573494392e-57,-8.73506684738036,2.63165082226534e-45,3.57037242260143e-54,1.94644803238821e-51,TRUE,TRUE,TRUE,FALSE
"CG5254_OG0003190_OG0",1500.68832756177,10.0563085340267,0.660455846693742,15.2263146497512,9.47475197859482e-48,4.89346006136584e-45,10.0563085340267,2.36555262421211e-52,8.92814150053595e-50,9.93828207993503,2.33890827454657e-40,9.47475197859482e-48,4.89346006136584e-45,TRUE,TRUE,FALSE,TRUE
"CG30043_OG0000025_OG2",135.370048327324,-4.92526994554891,0.310630165404988,-15.8557361585522,2.36995431578199e-46,1.16281808503843e-43,-4.92526994554891,1.2831514168676e-56,5.72343856987354e-54,-4.88622921136896,2.83469397452595e-34,2.36995431578199e-46,1.16281808503843e-43,TRUE,TRUE,TRUE,FALSE
"CG5961_OG0002147_OG0",546.582054036976,-8.00404163208631,0.528335191451534,-15.1495523326701,4.37717194871178e-46,2.04538992060517e-43,-8.00404163208631,7.62844408174624e-52,2.77251562126577e-49,-7.92983609377437,1.06401095238627e-37,4.37717194871178e-46,2.04538992060517e-43,TRUE,TRUE,TRUE,FALSE
"CG11550_OG0002660",706.554459257692,5.95046627521057,0.384522123706209,15.4749646596589,6.57491562080216e-46,2.93271122667871e-43,5.95046627521057,5.12013823222907e-54,2.18451810751582e-51,5.8951672874874,1.46676788070414e-35,6.57491562080216e-46,2.93271122667871e-43,TRUE,TRUE,FALSE,TRUE
"CG7824_OG0000436_OG1",240.867119945399,-6.44156181992087,0.419583092640795,-15.3522911978617,8.02717535250009e-46,3.42481181452536e-43,-6.44156181992087,3.41894702568894e-53,1.39792196512857e-50,-6.39935906022257,4.50102639355693e-36,8.02717535250009e-46,3.42481181452536e-43,TRUE,TRUE,TRUE,FALSE
"CG12567_OG0012740",1029.99372824386,-2.61865684956223,0.149749008400621,-17.4869728857008,9.60004205479097e-46,3.92521719515266e-43,-2.61865684956223,1.80071635678162e-68,1.0394370358293e-65,-2.60302145541092,5.27200570984817e-25,9.60004205479097e-46,3.92521719515266e-43,TRUE,TRUE,TRUE,FALSE
"CG3939_OG0008123",893.709607350186,7.67890392322598,0.527749376548363,14.5502851627193,1.92522589613359e-42,7.55689668750357e-40,7.67890392322598,5.81600997429586e-48,2.03830378134876e-45,7.5988265825504,2.32792534385344e-34,1.92522589613359e-42,7.55689668750357e-40,TRUE,TRUE,FALSE,TRUE
"stw_OG0012235_OG0",1837.85515748671,7.47034743300793,0.538609923580449,13.8696802750091,1.31458664111273e-38,4.96155334970739e-36,7.47034743300793,9.67068948836277e-44,3.06124115965496e-41,7.38347358849035,5.95544742636576e-31,1.31458664111273e-38,4.96155334970739e-36,TRUE,TRUE,FALSE,TRUE
"CG5866_OG0012424",8851.31309075789,6.19001571000414,0.449647119050029,13.7663857895538,5.28885045781174e-37,1.92220331638913e-34,6.19001571000414,4.06023223764964e-43,1.24509559212675e-40,6.12187906061942,1.4651339812008e-28,5.28885045781174e-37,1.92220331638913e-34,TRUE,TRUE,FALSE,TRUE
"Fum4_OG0000368_OG0",200.021237832822,-7.82751584324589,0.579578499448034,-13.5055317799064,6.12763275346813e-37,2.14751643606367e-34,-7.82751584324589,1.45062497513662e-41,4.31363117606536e-39,-7.74274843749254,9.32441793769009e-30,6.12763275346813e-37,2.14751643606367e-34,TRUE,TRUE,TRUE,FALSE
"Jheh2_OG0002941",4191.72451335142,2.23932860540824,0.138130345130827,16.2117064377658,1.16931587563335e-36,3.95672299572071e-34,2.23932860540824,4.16832117456348e-59,1.94779693742816e-56,2.22449857771172,3.47925446960835e-17,1.16931587563335e-36,3.95672299572071e-34,TRUE,TRUE,FALSE,TRUE
"CG16734_OG0002344_OG0",396.708640850384,3.2516286568944,0.223824876115888,14.5275570496053,4.89792513644315e-35,1.60211131213056e-32,3.2516286568944,8.10600792666155e-48,2.74290537187344e-45,3.22363240548326,1.23681516426255e-21,4.89792513644315e-35,1.60211131213056e-32,TRUE,TRUE,FALSE,TRUE
"Lcp65Ad_OG0010240",5934.6262893428,5.88351243701399,0.449808491070946,13.0800386248956,2.59940068193294e-33,8.22836093284126e-31,5.88351243701399,4.2822254497475e-39,1.16726328717701e-36,5.81684783891773,3.24145542179722e-25,2.59940068193294e-33,8.22836093284126e-31,TRUE,TRUE,FALSE,TRUE
"mh_OG0001193_OG0",370.138230679444,-4.66724401407428,0.352906391761653,-13.2251614678219,1.76703642663348e-32,5.41872764204824e-30,-4.66724401407428,6.28022223994187e-40,1.76079488115856e-37,-4.61745845099838,4.28792339495223e-23,1.76703642663348e-32,5.41872764204824e-30,TRUE,TRUE,TRUE,FALSE
"Bx_OG0008666",97.9526602837448,6.06032172862281,0.481538717628761,12.585325970185,3.82265814618193e-31,1.13671952692374e-28,6.06032172862281,2.54290911015289e-36,6.39835053793084e-34,5.98064570849812,1.28900033598341e-23,3.82265814618193e-31,1.13671952692374e-28,TRUE,TRUE,FALSE,TRUE
"Rcd-1_OG0000912",2912.92302267216,2.61541109446464,0.184198032056976,14.1989089962462,7.89785724166323e-31,2.27946097389533e-28,2.61541109446464,9.30497691935689e-46,3.04365795032164e-43,2.5918176827621,2.08777341279836e-16,7.89785724166323e-31,2.27946097389533e-28,TRUE,TRUE,FALSE,TRUE
"CG18549_OG0001022_OG0",986.938829120954,-4.49814603973491,0.356800886653509,-12.6068802180502,1.91508899880355e-29,5.36936238435979e-27,-4.49814603973491,1.93502249656579e-36,4.99694098915791e-34,-4.44215519015543,1.55857872916863e-20,1.91508899880355e-29,5.36936238435979e-27,TRUE,TRUE,TRUE,FALSE
"BtbVII_OG0011887",1851.4807985397,1.85087882143836,0.120752859774332,15.3278259819052,2.35704192450147e-29,6.42490344587026e-27,1.85087882143836,4.98389665221203e-53,1.95627911392627e-50,1.83816342157527,1.36446687761085e-10,2.35704192450147e-29,6.42490344587026e-27,TRUE,TRUE,FALSE,TRUE
"Alms1a_OG0001176_OG0",614.139559091206,-4.7942606536764,0.397225595652363,-12.069364880183,1.53271516774809e-27,4.06500917327352e-25,-4.7942606536764,1.53312962806518e-33,3.41922750913718e-31,-4.72775922081217,1.73546358912929e-19,1.53271516774809e-27,4.06500917327352e-25,TRUE,TRUE,TRUE,FALSE
"CG4660_OG0008615",140.38108399934,3.75665932075445,0.304331662775184,12.3439647603463,5.03317831324867e-27,1.29975207336603e-24,3.75665932075445,5.25052547448655e-35,1.25666845075943e-32,3.71217996456867,1.6703710328733e-17,5.03317831324867e-27,1.29975207336603e-24,TRUE,TRUE,FALSE,TRUE
"CG7987_OG0001083_OG0",2694.98970966361,-1.42724791151921,0.0867790589633451,-16.446916209613,5.97230773948869e-27,1.50272450891289e-24,-1.42724791151921,8.82485028640225e-61,4.55780294002449e-58,-1.4194805865629,3.02403549053726e-05,5.97230773948869e-27,1.50272450891289e-24,TRUE,TRUE,TRUE,FALSE
