"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"psidin_OG0002175_OG0",1576.42757369018,-2.4317455251865,0.110612555607745,-21.9843535105541,1.34522564602423e-68,3.882558607187e-66,-2.4317455251865,4.0654502524939e-107,1.73453318816185e-104,-2.42337606399892,2.40371609296052e-36,1.34522564602423e-68,3.882558607187e-66,TRUE,TRUE,TRUE,FALSE
"trem_OG0002178_OG0",359.283652604724,-4.52042825253072,0.23636163118896,-19.1250510067637,3.48272396914746e-65,9.7645629454983e-63,-4.52042825253072,1.5622054771134e-81,3.9307493197215e-79,-4.49781983447894,5.03567672762879e-48,3.48272396914746e-65,9.7645629454983e-63,TRUE,TRUE,TRUE,FALSE
"CG31251_OG0002601_OG0",280.720764596058,-3.59832072694059,0.183983828856807,-19.5578097776252,6.19299689327195e-64,1.68810773649104e-61,-3.59832072694059,3.53957889779053e-85,9.38753722270769e-83,-3.57615608300427,3.14733613135334e-43,6.19299689327195e-64,1.68810773649104e-61,TRUE,TRUE,TRUE,FALSE
"CG11109_OG0001964",530.907735635267,-3.05105344268636,0.152578401676417,-19.9966273677248,4.71565152734063e-63,1.2506672550755e-60,-3.05105344268636,5.89249706022887e-89,1.65208781862931e-86,-3.03498509021411,3.70905763782688e-39,4.71565152734063e-63,1.2506672550755e-60,TRUE,TRUE,TRUE,FALSE
"PKD_OG0002468_OG0",2465.61017584378,-2.79513439791119,0.137602076049047,-20.313170252714,9.23730027701832e-63,2.38541125311528e-60,-2.79513439791119,9.83468959951806e-92,3.01586903250221e-89,-2.78359796315594,6.58598726066386e-37,9.23730027701832e-63,2.38541125311528e-60,TRUE,TRUE,TRUE,FALSE
"CycA_OG0002033_OG0",995.098124543852,-4.95870017178111,0.269471334060111,-18.4015869037668,8.54051726613206e-62,2.14892553673215e-59,-4.95870017178111,1.27573405586675e-75,2.91134378842336e-73,-4.93756876896636,9.55948040163609e-47,8.54051726613206e-62,2.14892553673215e-59,TRUE,TRUE,TRUE,FALSE
"Nmdar2_OG0007662",15618.0558420944,10.3265976614448,0.602051177133751,17.152358559629,3.4497921045633e-60,8.46320248051993e-58,10.3265976614448,6.03524480380864e-66,1.13892033191873e-63,10.2442046374403,5.8988608738977e-52,3.4497921045633e-60,8.46320248051993e-58,TRUE,TRUE,FALSE,TRUE
"DIP-beta_OG0011746",1099.97791377544,9.94097434434515,0.582318426559319,17.0713717631817,2.04956521629991e-59,4.90545938232951e-57,9.94097434434515,2.42435975841949e-65,4.40560042766119e-63,9.87142246700673,4.7982776385396e-51,2.04956521629991e-59,4.90545938232951e-57,TRUE,TRUE,FALSE,TRUE
"Stat92E_OG0001053_OG0",3573.95559485361,-4.91707770843599,0.273974726922182,-17.9471944864192,8.90637780236444e-59,2.08091155653815e-56,-4.91707770843599,5.04766467788389e-72,1.05388794646967e-69,-4.88712217672187,2.72510819313093e-44,8.90637780236444e-59,2.08091155653815e-56,TRUE,TRUE,TRUE,FALSE
"CG5866_OG0012424",8851.31309075789,7.6948818693199,0.44958342711881,17.1155816810979,6.04519253938512e-58,1.37956917183689e-55,7.6948818693199,1.13575464358477e-65,2.10286043726364e-63,7.64013381721305,5.11634065398634e-48,6.04519253938512e-58,1.37956917183689e-55,TRUE,TRUE,FALSE,TRUE
