"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"Sfxn1-3_OG0007330_OG0",1462.54113767562,-9.77975193281577,0.782092144159277,-12.5046032054556,8.96375989903204e-33,1.29354964542943e-30,-9.77975193281577,7.04507205499482e-36,8.86324257380309e-34,-9.65809323519708,2.61673265891463e-27,8.96375989903204e-33,1.29354964542943e-30,TRUE,TRUE,TRUE,FALSE
"qjt_OG0000515_OG0",351.170007913986,-4.81576532642402,0.364735602532712,-13.203441871272,1.32427384644368e-32,1.88334771813794e-30,-4.81576532642402,8.38160986974322e-40,1.17498196645415e-37,-4.75446213352773,9.3418401362373e-24,1.32427384644368e-32,1.88334771813794e-30,TRUE,TRUE,TRUE,FALSE
"x16_OG0003753_OG0",1043.99785383304,-10.5211721669685,0.848925517719099,-12.3935162123962,1.84911906684538e-32,2.59220077185053e-30,-10.5211721669685,2.83341772963934e-35,3.43263310875936e-33,-10.3891695459375,2.89337952373295e-27,1.84911906684538e-32,2.59220077185053e-30,TRUE,TRUE,TRUE,FALSE
"nop5_OG0001943_OG0",4623.39497107608,-14.1180609763361,1.18696315337947,-11.8942706318556,9.01241744177479e-31,1.24561763881882e-28,-14.1180609763361,1.26755541131619e-32,1.46335544132303e-30,-13.9578519564525,1.75734550551193e-26,9.01241744177479e-31,1.24561763881882e-28,TRUE,TRUE,TRUE,FALSE
"CG14921_OG0009676",67.316727422258,6.99314618806683,0.566748424796719,12.3390659454857,1.08649181552452e-30,1.48079780357529e-28,6.99314618806683,5.57994460989626e-35,6.67756054352585e-33,6.90280215828788,2.86173946386998e-24,1.08649181552452e-30,1.48079780357529e-28,TRUE,TRUE,FALSE,TRUE
"CG46315_OG0001561_OG0",2788.74142275186,-3.49401727382714,0.262664564886643,-13.3022026603971,2.12365137714137e-30,2.8547110909436e-28,-3.49401727382714,2.24748377516269e-40,3.19631279502485e-38,-3.45640501787249,1.31681349669939e-19,2.12365137714137e-30,2.8547110909436e-28,TRUE,TRUE,TRUE,FALSE
"RpL27_OG0001452_OG0",30098.2718187416,-2.10063874278326,0.141525490571846,-14.8428296153254,5.86134269050319e-30,7.77261565160917e-28,-2.10063874278326,7.74201687001048e-50,1.40689651010024e-47,-2.0854318173184,2.93936268435246e-13,5.86134269050319e-30,7.77261565160917e-28,TRUE,TRUE,TRUE,FALSE
"Hsp68_OG0000009_OG3",259.262718256169,5.28345596148859,0.423166632035293,12.4855212143663,6.27203002099318e-30,8.20632407946747e-28,5.28345596148859,8.95549434362293e-36,1.11240843030344e-33,5.21702787574294,2.91450980210834e-22,6.27203002099318e-30,8.20632407946747e-28,TRUE,TRUE,FALSE,TRUE
"fred_OG0000236_OG1",6337.38060757757,-14.5039106123836,1.24281106087054,-11.6702458394795,9.44852037966957e-30,1.21997803270655e-27,-14.5039106123836,1.80899735613982e-31,1.90878398449463e-29,-14.328175677908,1.33014209075881e-25,9.44852037966957e-30,1.21997803270655e-27,TRUE,TRUE,TRUE,FALSE
"Pep_OG0003899_OG0",16851.2897463616,1.99667902650294,0.13319163938088,14.9910237292985,1.34121410871283e-29,1.70926416218169e-27,1.99667902650294,8.40476863246959e-51,1.58607681904662e-48,1.98337747612994,2.63933429263994e-12,1.34121410871283e-29,1.70926416218169e-27,TRUE,TRUE,FALSE,TRUE
"CG4004_OG0000336_OG0",366.215415892531,-3.57731372601177,0.276969107406113,-12.9159304426195,5.56574585817689e-29,7.00213642388331e-27,-3.57731372601177,3.65992977178345e-38,4.85336362844743e-36,-3.53748879557311,7.61445765646747e-19,5.56574585817689e-29,7.00213642388331e-27,TRUE,TRUE,TRUE,FALSE
"Mdr50_OG0006524",343.7240892,9.18360952730619,0.784360650148104,11.7084016460695,8.67853866437328e-29,1.07800632801892e-26,9.18360952730619,1.15435197444607e-31,1.2586284361377e-29,9.03875727771331,1.24003626666007e-23,8.67853866437328e-29,1.07800632801892e-26,TRUE,TRUE,FALSE,TRUE
"CG15564_OG0005793",55.37258869045,-7.00669167830847,0.588464073135347,-11.9067450302899,1.01297938738159e-28,1.24254584104694e-26,-7.00669167830847,1.0915564115317e-32,1.27517179361436e-30,-6.90794775588663,1.25191133579862e-22,1.01297938738159e-28,1.24254584104694e-26,TRUE,TRUE,TRUE,FALSE
"CG11550_OG0002660",706.554459257692,4.75029781509014,0.386144074743216,12.3018793393348,1.76740263483844e-28,2.14117556242834e-26,4.75029781509014,8.84909483254518e-35,1.04621888664778e-32,4.68500479226142,1.70499287260756e-20,1.76740263483844e-28,2.14117556242834e-26,TRUE,TRUE,FALSE,TRUE
"LpR2_OG0002495_OG0",1254.32354775854,-10.2103143009064,0.884172580534365,-11.5478748444513,2.32275729596401e-28,2.77966065186523e-26,-10.2103143009064,7.56683715556208e-31,7.73472635495111e-29,-10.0610124505658,1.4555969824017e-23,2.32275729596401e-28,2.77966065186523e-26,TRUE,TRUE,TRUE,FALSE
"CG2694_OG0000386_OG0",787.937128685609,-9.72465266466093,0.847902133327671,-11.469074416048,7.22685053247752e-28,8.54422702110866e-26,-9.72465266466093,1.88666420449893e-30,1.88916692232122e-28,-9.60564216081278,5.41967852409937e-23,7.22685053247752e-28,8.54422702110866e-26,TRUE,TRUE,TRUE,FALSE
"Naam_OG0004511",281.801374085345,-3.01404167508551,0.231547584843804,-13.0169428332354,9.17950816347548e-28,1.0723632572403e-25,-3.01404167508551,9.80172103078756e-39,1.31759299280984e-36,-2.98190892270109,1.63838623797025e-16,9.17950816347548e-28,1.0723632572403e-25,TRUE,TRUE,TRUE,FALSE
