"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"CG3902_OG0009916",10364.5896393658,-0.0334419693849372,0.397051893023296,-0.0842256893180837,0.969567695835606,0.999999999995646,-0.0334419693849372,0.9328769936316,0.961111036386105,-0.0220428565282476,1,0.969567695835606,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG14418_OG0008108",20.1955727219595,0.17835665080219,1.50285890361539,0.118678240767063,0.910593414303724,0.999999999995646,0.17835665080219,0.905530276048669,0.945315808389957,0.0219309767372271,1,0.910593414303724,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG4363_OG0002716",20.8990284356315,-0.188807565817057,1.94668269861063,-0.0969893891551054,0.925234133896188,0.999999999995646,-0.188807565817057,0.922734820948274,0.955913295483481,-0.0219251864097077,1,0.925234133896188,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Saf-B_OG0001038_OG0",5244.51083859499,0.0226503241787806,0.149655929655342,0.151349326625042,0.999527166675747,0.999999999995646,0.0226503241787806,0.879700160380024,0.932033866746834,0.02185757777754,1,0.999527166675747,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG30467_OG0002995",765.820432955495,-0.0235404616177102,0.184660310792971,-0.127479811534067,0.997352945796897,0.999999999995646,-0.0235404616177102,0.898560650870333,0.942652947080455,-0.0218121427397202,1,0.997352945796897,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG1598_OG0006730",1587.74857223532,-0.0232893200235961,0.14496132242017,-0.160658854615662,0.999649636613379,0.999999999995646,-0.0232893200235961,0.872362097633607,0.927966315889278,-0.0217899408678876,1,0.999649636613379,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"rux_OG0000927",240.370358072453,0.0240543435286784,0.190847459829057,0.126039631600148,0.996698724351802,0.999999999995646,0.0240543435286784,0.899700553229299,0.943546171725886,0.0216327255922413,1,0.996698724351802,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG6723_OG0005442",212.713335437903,-0.0400327722430499,0.718962575257314,-0.0556813019491624,0.96512524175817,0.999999999995646,-0.0400327722430499,0.955595695273121,0.974362069588023,-0.0216186707056879,1,0.96512524175817,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Cnb_OG0000176_OG1",936.575985776252,-0.0234741057796589,0.139563663279245,-0.168196400324424,0.999768523257637,0.999999999995646,-0.0234741057796589,0.866428772729557,0.924259761582253,-0.0215952144855146,1,0.999768523257637,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Dpck_OG0002116",290.010120477195,-0.0245479538201065,0.208024697920886,-0.118004996836685,0.994701561449092,0.999999999995646,-0.0245479538201065,0.906063698646031,0.945559971830095,-0.0215595198045121,1,0.994701561449092,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"GlyP_OG0009078",58438.0801450903,0.0269615460876721,0.353928646715513,0.0761779142148494,0.97757086372682,0.999999999995646,0.0269615460876721,0.93927755352664,0.964806313297988,0.0215013884907716,1,0.97757086372682,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Spase22-23_OG0005300",3205.32557048533,-0.0227377277961898,0.119124858729342,-0.190873072494895,0.999974890826079,0.999999999995646,-0.0227377277961898,0.848625037325322,0.912669646622797,-0.0214702670366482,1,0.999974890826079,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG8837_OG0001234",111.270386390014,-0.0288940304220827,0.325324234084391,-0.0888161021984835,0.978209180420453,0.999999999995646,-0.0288940304220827,0.929228060561087,0.958935214879162,-0.0214629872705403,1,0.978209180420453,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Nop60B_OG0003001",7082.66669715412,-0.0273503540177633,0.168447644050994,-0.162367091400124,0.998363402054305,0.999999999995646,-0.0273503540177633,0.871016784193249,0.926937176367894,-0.0214241369710059,1,0.998363402054305,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG5808_OG0004641",526.945259269995,-0.0229767140763065,0.153424428864963,-0.149759163167748,0.999388319820939,0.999999999995646,-0.0229767140763065,0.88095462899472,0.932801555995035,-0.021283057814394,1,0.999388319820939,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Efa6_OG0004718",2477.18480275756,0.0233425683431612,0.190803923415892,0.122337989310009,0.996803506748072,0.999999999995646,0.0233425683431612,0.902631346825464,0.944622541772172,0.0211018891201871,1,0.996803506748072,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"crb_OG0005290",4656.83068051365,0.037827154901609,0.331167527701752,0.114223623204012,0.970764766821486,0.999999999995646,0.037827154901609,0.909060525853828,0.947323016060638,0.0210735547460894,1,0.970764766821486,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Als2_OG0009863",1461.39651834918,-0.0231099528739497,0.135871256812903,-0.170087135543115,0.999834883548569,0.999999999995646,-0.0231099528739497,0.864941610452746,0.923175116747095,-0.0210585518464584,1,0.999834883548569,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG7069_OG0000169_OG2",37652.9613367236,0.0252446991276828,0.320987538405167,0.0786469756835783,0.981320215987919,0.999999999995646,0.0252446991276828,0.937313422036611,0.964029332347601,0.0210484874141475,1,0.981320215987919,0.999999999995646,FALSE,FALSE,FALSE,FALSE
